,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
485,AliLC12,,"Salt Lake City, UT",33,27,4133,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @luxurybbargains @elle_b24 #poshmark #fashion #style #shopmycloset #rue21 #amaryllis #nike: https://t.co/c97ietmjGN https://t.co/IPxBd40Jt2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'rue21', 'amaryllis', 'nike']"
486,mjhernandez1949,"Bilingual Latina Small Business Owner: Poshmark, eBay & Mercari","Reading, PA",12,93,57916,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #universalthread #nike: https://t.co/ikBwZZGsQg https://t.co/e6WTKKmBYb,"['poshmark', 'fashion', 'style', 'shopmycloset', 'universalthread', 'nike']"
487,LuciferArtNFT,"Artist.
#NFTcommunity😇
#nfts.
Digital artist.
#quotes
#artistontwitter.
 DISCORD- https://t.co/6RqHCIVCKZ","Tamil Nadu, India",12,18,516,0,"NFTs might appear in games according to nike.
#NFTCommunity #nike #Metaverse","['NFTCommunity', 'nike', 'Metaverse']"
488,wenling03,第3个号，前2个已被封,United States,158,1023,51929,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
489,andyne1a,bloop!,"NY, NY",1984,3550,278973,2,"Summer is for cute dresses and fun vibes ☀️

Shop the @nike Sportswear Essential Ribbed Bodycon Bold Dress online and in store. Visit https://t.co/GwC0iy5CbN to shop.

#snipesusa #snipesknows #nike https://t.co/6sBncG3NaZ",[]
490,HKLongman,真！善！狠！,Hong Kong,75,563,283242,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
491,123tiechui,,,155,2125,83083,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
492,rockethulsey,"CLASSIC POP CULTURE LAB
                 1950-1999","New Orleans, LA ",26177,27314,556868,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @barn_burn #poshmark #fashion #style #shopmycloset #nike #underarmour: https://t.co/fwjRqzEDNr https://t.co/3hMQ2vrwZs,"['poshmark', 'fashion', 'style']"
493,badeth012,|BIGBANG|GDragon|Dara|DaraGon|Vanessa Hudgens|Zac Efron|Zanessa|Bright Vachirawit| Win Metawin | BrightWin |ViceRylle|ParkHyungSeok|Yang Yang|,Republic of the Philippines,1164,431,76162,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
494,ORANGElife__,"The official Twitter account for #ORANGElife Lessons & #LIFERS Athletics 🏀 #ItsaLIFEstyle #LLC 🧡 est. 2011, Baltimore, Maryland",Worldwide Movement ,3066,1336,14515,0,"Tyrin- 6'1 pg, 4.0 GPA, Calvert Hall &amp; Tyonne- 6'6 F, Mt. St. Joe #Bmore 🛫 #KansasCity #Wednesday #teamMelo #nike #eybl 16U 🏀 @BballCoachKJ @Juan_Dixon3 @CoachFortier @CoachShakaSmart @therealboeheim @Archie_Miller @CoachFrazierILL @UKCoachCalipari @CoachHuggs @CoachBrown248 https://t.co/kYTBn2T1Ew","['Bmore', 'KansasCity', 'Wednesday', 'teamMelo', 'nike', 'eybl']"
495,tiara_ini,". FieRce & SwAg 
Made World Tour .Made VIP Tour KL . MOTTEinKL",JKLand,105,614,124368,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
496,Drippin4Life,Culture,,130,70,3892,0,Air Jordan 36 Low “Pure Money” Arrives On July 21st https://t.co/7yGtnEpzGd #Nike #AirJordans,"['Nike', 'AirJordans']"
497,spacemanatee,longtime #vegan; proud protector and rescuer of #houserabbits 🐰 Ⓥ 🐰 Black Lives Matter,,4205,3285,166747,45,"Just your weekly reminder to BOYCOTT .@nikestore #Nike

...the bitter reality that one of the world’s best-known brands is one of the biggest contributors to the largest terrestrial slaughter of #wildlife in the world #kangaroos

#soccer
#Shoes
#AJP ✊

▶ https://t.co/PzAMRvt2fz https://t.co/dZxH5I1NsX",['Nike']
498,westcoast_skins,"MLB $50 monthly, $20 weekly or $5 daily for all best bets! Other baseball bets free! Unfollowers get blocked! Redskins,Lakers,Dodgers CashApp: $westcoastskins","Moreno Valley, CA",20060,20813,34774,43,"#NBATwitterLive FOLLOW PARTY 🏀

Fans of the @NBA that really follow back! 

• RT/HIT LIKE ⬅️
• RT FOR BIGGER AUDIENCES
• FOLLOW ME 🐐
• REPLY WITH “IFB” 
• FOLLOW EVERYONE🏹

🔥VOUCH your Friends, #RT the 🚂
#NBATwitter #ESPN #Nike #LeBron #Weworkforeverything #Overtime #RT",['NBATwitterLive']
499,PrivateSneakers,"Long Beach, CA • San Pedro, CA • Seal Beach, CA • Fullerton, CA • Redondo Beach, CA Sneaker & Apparel Boutique Shop","Long Beach, CA",46,2435,4529,0,"🏕INSIDE OUT OR OUTSIDE IN, AS LONG AS YOU’RE RIGHT WITHIN🏡
•
💻Releasing 07/06 WEDNESDAY @ 7:00AM PST at https://t.co/c3ER0xoBGn 💻
•
🫒NIKE AIR FORCE 1 MID QS JEWEL “OLIVE ORANGE”🫒
.
Men Sizes 7.5-13 $155
•
Available at https://t.co/c3ER0xoBGn 
•
#nike #airforce1 #af1 https://t.co/CmuHSDo2fp","['nike', 'airforce1', 'af1']"
500,e2610314,snkrs supreme Apple 、、、,,19,8,1258,0,"【BODEGA × Nike】

BODEGA × Nike Dunk High SP “Legend”
Fauna Brown/Rustic-Velvet Brown-Multi-Color

2020年12月28日

#Nike
#ナイキ
#BODEGA
#ボデガ
#DunkHigh 
#ダンクハイ https://t.co/ImM9pJ2flO","['Nike', 'ナイキ', 'BODEGA', 'ボデガ', 'DunkHigh', 'ダンクハイ']"
501,e2610314,snkrs supreme Apple 、、、,,19,8,1258,0,"【BODEGA × Nike】

Dunk High SP “Legend”

#Nike
#ナイキ
#BODEGA
#ボデガ
#DunkHigh 
#ダンクハイ https://t.co/uxEvr1skwj","['Nike', 'ナイキ', 'BODEGA', 'ボデガ', 'DunkHigh', 'ダンクハイ']"
502,e2610314,snkrs supreme Apple 、、、,,19,8,1258,0,"【AMBUSH × Nike】

AMBUSH × Nike Dunk High
White/Red-Black

#Nike
#ナイキ
#AMBUSH
#アンブッシュ
#Dunk
#ダンク https://t.co/JQDLbCtJ92","['Nike', 'ナイキ', 'AMBUSH', 'アンブッシュ', 'Dunk', 'ダンク']"
503,e2610314,snkrs supreme Apple 、、、,,19,8,1258,0,"【Nike × Kith】

Nike × Kith Air Force 1 Low “NYC”
White/Rush Blue/White/Brilliant Orange

2020年12月18日

#Nike
#ナイキ
#KITH
#キス
#AirForce1 
#エアフォース1 https://t.co/2WpWNaN5q0","['Nike', 'ナイキ', 'KITH', 'キス', 'AirForce1', 'エアフォース1']"
504,uptherestore,"Select menswear & sneaker boutique, Melbourne, Australia - 15 McKillop St - online@uptherestore.com - (03)96706225","Melbourne, Victoria, Australia",130,2057,15481,0,"@nike deliver some dark beetroot accents atop a classic Air Max 95 colour blocking combo.

Pairs will release through our online store this coming Friday the 8th of July from 12am AEST.

https://t.co/Pb4wSl5Ae5

#uptherestore #nike https://t.co/rKwsZzljh9","['uptherestore', 'nike']"
505,swooshsupply,"Nike Releases, Restocks, and News by @712LINKS • tweets contain affiliate links","Beaverton, OR",5,30413,21334,0,"10am ET / 7am PT on #Nike US.
Nike Dunk High Next Nature.
—&gt; https://t.co/1PVGxzo0pV
Nike Dunk High I Got Next.
—&gt; https://t.co/saNyy4fWKy  #ad https://t.co/76oMUEi6B3","['Nike', 'ad']"
506,UKShoeRelease1,UK SNKRS | Nike App | Early Access | Shock Drops ++,,10,1,19,0,"🚨New Collab Release 🚨
Nike SB Dunk Low X Why So Sad? ""Coastal Blue""
#Nike #SNKRS #NikeSB https://t.co/8jd7zjnMND","['Nike', 'SNKRS', 'NikeSB']"
507,cal_zzy,Wait For Me- by Nadine Lustre,Philippines,37,54,59508,15,"When Nadine Lustre took the athleisure look one notch further… glammed-up athleisure for her digital concert ABSOLUTE MADNESS. 💯 on target! The lady in red was confident, comfortable and captured her audience worldwide. 

#Nike #NadineLustre 

https://t.co/fYXSn8sBjY",[]
508,Aoxotezhanlv2,(New Federal State Of China） 我们是消灭邪恶中国共产党的新中国人 We are the NEW CHINESE who is taking down the EVIL Chinese Communist Party,NFSC,828,1148,36989,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
509,gray_zons,kwon jiyong 1988,,73,5,7598,119,"#GDRAGON as 'The Creator' and 'King of Kpop' by Nike ✔️👑.
#peaceminusone #kwondo1 #nike https://t.co/mF6SKnfqcN","['GDRAGON', 'peaceminusone', 'kwondo1', 'nike']"
510,DennisTodisco,@outfitgrid | @instagram,"New York, NY",964,19907,38821,2,"Today's top #outfitgrid is by @ceye2eye.
▫️ #JohnElliottCo #Denim
▫️ #Nike x #OffWhite #Dunks
▫️ #TheCaseStudyGroup #Cap 
▫️ #Vintage #CokeII #Tee https://t.co/uB1lrBwF03",['outfitgrid']
511,outfitgrid,"Posting the best of #Outfitgrid daily. To enter, tag on Instagram. Today's winner will be posted 8pm ET. Turn on notifications to get alerts. By @dennistodisco","New York, NY",232,14345,3470,2,"Today's top #outfitgrid is by @ceye2eye.
▫️ #JohnElliottCo #Denim
▫️ #Nike x #OffWhite #Dunks
▫️ #TheCaseStudyGroup #Cap 
▫️ #Vintage #CokeII #Tee https://t.co/uB1lrBwF03","['outfitgrid', 'JohnElliottCo', 'Denim', 'Nike', 'OffWhite', 'Dunks', 'TheCaseStudyGroup', 'Cap', 'Vintage', 'CokeII', 'Tee']"
512,GandTCoore,,"Miramar, FL",32,2,65,0,First ever pair of #nike #cortez and I must say @unionlosangeles did a great job with these! @nikestore #snkrsliveheatingup https://t.co/agbB1GPiGd,"['nike', 'cortez', 'snkrsliveheatingup']"
513,tdtc777,,"Santa Clara, CA",280,189,16461,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
514,SmzjQ,,,440,1051,164150,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
515,Katy59183330,"I am a cosmetologist in NC . I love hair makeup ,skincare .Pretty much ne thing beauty or artistic.I love music ,dancing and, meeting new people in a nutshell!",,55,36,2858,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #abercrombiefitch #nike #lasula: https://t.co/rXCKNjAV60 https://t.co/83BmJvlbxA,"['poshmark', 'fashion', 'style', 'shopmycloset', 'abercrombiefitch', 'nike', 'lasula']"
516,Regyedustore,Me gusta caminar entre la naturaleza,,111,15,2771,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #verabradley #nike #cinderella: https://t.co/OoE3DeKGBb https://t.co/uxNaSofPo6,"['poshmark', 'fashion', 'style', 'shopmycloset', 'verabradley', 'nike', 'cinderella']"
517,Rlpearson44,My family,"Texas, USA",57,9,451,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @kellonearth2020 #poshmark #fashion #style #shopmycloset #nike #betseyjohnson #starbucks: https://t.co/pXFuxUre8t https://t.co/HNXZ3EnrM2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'betseyjohnson', 'starbucks']"
518,CindyLou247,,,90,43,1845,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #jmcollection #coach #nike: https://t.co/Cf7YD10LCG https://t.co/L5DHsFJAhE,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jmcollection', 'coach', 'nike']"
519,knot2Shabbyblog,A blog- Upscale casual and business menswear on a budget. For the average man who wants to dress above average for less. 5 Ws of how to find designer menswear.,"Niagara, Ontario",363,91,1296,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #calvinklein #nike: https://t.co/fafq2HqR9A https://t.co/X43zv6bAUA,"['poshmark', 'fashion', 'style', 'shopmycloset', 'calvinklein', 'nike']"
520,Montage_Decor,Vintage Antique Unique,"Maryland, USA",1975,2603,109003,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @beautymarkind #poshmark #fashion #style #shopmycloset #bananarepublic #carters #nike: https://t.co/YP3c4DOa27 https://t.co/LJyz5c3IKd,"['poshmark', 'fashion', 'style', 'shopmycloset', 'bananarepublic', 'carters', 'nike']"
521,TerrellBacon4,,,2,8,1298,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #adidas: https://t.co/Fjut1yy6Qo https://t.co/lPWYPCQ7kC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'adidas']"
522,TS5753,I am fearfully and wonderfully made,,52,26,833,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #forever21 #nike: https://t.co/Q3Jg5JbOf6 https://t.co/q2AQXOjFvA,"['poshmark', 'fashion', 'style', 'shopmycloset', 'forever21', 'nike']"
523,TheLeahVlog,I'm Leah! I'm really into Photography. Anything art. And music! Don't forget to stop by my Vlog at http://t.co/Hrs2abcQsN,North Carolina,205,152,9104,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #guess #athleta #nike: https://t.co/eEDyW78fkk https://t.co/zKGwjcFxgC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'guess', 'athleta', 'nike']"
524,Brenda066101802,,"Ohio, USA",14,16,1448,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #yogalicious #womanizer #nike: https://t.co/ZZBorbKd1E https://t.co/jZd7X49NEQ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'yogalicious', 'womanizer', 'nike']"
525,Bakerchick15,"Steelers Fan Baker by trade, married and loves living in WI","Racine, WI",47,29,3214,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @smittenwitten #poshmark #fashion #style #shopmycloset #none #nike #primary: https://t.co/gQUIGpJMPc https://t.co/yCI11J6hRj,"['poshmark', 'fashion', 'style', 'shopmycloset', 'none', 'nike', 'primary']"
526,avery_coretta,,,63,33,931,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #tularosa #nike #dizzire: https://t.co/Hp4ZMBzA8Q https://t.co/hb7J4wStN7,"['poshmark', 'fashion', 'style', 'shopmycloset', 'tularosa', 'nike', 'dizzire']"
527,NiceCarolyn,,,36,4,2882,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @BackwoodsSneaks #poshmark #fashion #style #shopmycloset #jordan #nike: https://t.co/kolyoYGy3e https://t.co/XSmm0BLsVi,"['poshmark', 'fashion', 'style', 'shopmycloset', 'jordan', 'nike']"
528,tortilladep,Fitness Active Wear,"Florida, USA",87,19,433,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #newbalance #nike #adidas: https://t.co/p4lbl74ilq https://t.co/1eTcq50ds2,"['poshmark', 'fashion', 'style', 'shopmycloset', 'newbalance', 'nike', 'adidas']"
529,srtinney28,,"Birmingham, AL",126,11,600,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #beatrixpotter #lapis #nike: https://t.co/G7j50V4MzJ https://t.co/pdY4DK5tCV,"['poshmark', 'fashion', 'style', 'shopmycloset', 'beatrixpotter', 'lapis', 'nike']"
530,Andrew31960506,一直看，一直走，一直听，一直做,"England, United Kingdom",144,1072,201364,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
531,naonaojess,为了我们自己，不仅仅只是活着！！,,291,1199,62152,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
532,goosubuckeyes1,"Lifelong Buckeye fan, Air Force Veteran, and current IT Program Manager!",,703,233,1080,6,"Our guys @CJ7STROUD, @jaxon_smith1, @asvprocket_, @BijanRobinson, and @TheRyanWatts had an awesome time in #Texas this past week at this years @nxtgencamps #Nike skills camp. We’re already looking forward to next year! 🏈

#NILmanagement #NIL https://t.co/J1PShVKrC2",['Texas']
533,Benvficial,Instagram isn't for photographers anymore.,"California, USA",9,8,40,1,"How about a thread for sneaker photoshoots? 👀👟
Here are my ""product"" shots for the Nike x sacai x Fragment Waffle SF ""Grey"" I did during its release week

#SonyA7RII #SonyAlpha #sonyalphateam #photography #Sneakers #sneakerheads #nike #sacai #fragment 
@Nike https://t.co/YfmujAYlPr","['SonyA7RII', 'SonyAlpha', 'sonyalphateam', 'photography', 'Sneakers', 'sneakerheads', 'nike', 'sacai', 'fragment']"
534,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Nike Dunk Low EMB NBA 75th Anniversary Chicago GS Size 7Y / 8.5W (DO6288 100) https://t.co/cbE4kj3TyF #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
535,Storm24Jenkins,"Site Creator, contact@swaggability.com Sneaker Connoisseur - GS 5/W 6 Podcast: Hoopology, Food: Dairy Free,Past NBA Ent, ABC Sports,Source, Vibe,UrbanMag, Honey",,4999,1545,102954,1,"No need to copy just be you! 
#chessnchecks #copycattee #KOTD #Nike #Jordan11Retro #LowIE #Bred #ashwithkicks #wearyoursneakers #girlwholovessneakers #yoursneakersaredope 

Shirt @chessnchecks 
Shorts @jumpman23 
Shoes @jumpman23 https://t.co/1U152NbYXU","['chessnchecks', 'copycattee', 'KOTD', 'Nike', 'Jordan11Retro', 'LowIE', 'Bred', 'ashwithkicks']"
536,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 10 - Nike Dunk Low Retro Team Red 2022 https://t.co/OQmcimMAyO #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
537,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 11.5 - Jordan retro 1 Low Shadow Toe Raiders 2022 https://t.co/putKsXKyAD #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
538,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 11 - Jordan retro 1 Low Shadow Toe 2022  Brand new https://t.co/HXQBuYswD2 #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
539,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 11.5 - Nike Dunk Low x Union Gray/Court Purple/Yellow Lakers 2022 https://t.co/yFMb7Z50cW #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
540,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 11 - Jordan 1 Low OG Shattered Backboard Starfish https://t.co/acnLAzSOQa #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
541,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Nike Kobe 6 Protro Grinch (2020) | CW2190-300 | Size 10.5 | New https://t.co/4ZcmWoz2oE #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
542,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,"Check out Size 11 - Jordan 1 Retro High OG Origin Story, Spider-Man 2018 https://t.co/hTJVdafqZZ #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets","['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
543,brandbazzar,we sell on EBAY,"West Hartford, CT",3959,1874,1920568,0,https://t.co/JsC4TPtwWP #NIKE TEAM Men Size M Navy Blue Basketball Athleti https://t.co/Ey9XlTTTA1,['NIKE']
544,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 11 Nike Air Jordan 1 Retro High OG Bred Varsity Red 2016 With Box 555088001 https://t.co/iRgfzuU3B0 #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
545,WEIII6859,"Take down CCP
歡迎加入新中國聯邦
雅典娜農場👇",,740,1106,104731,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
546,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Nike Air Jordan 1 Mid “Kentucky Blue” / Women Size 6.5 / BQ6472-104 https://t.co/WPTwf1D2LR #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets #dodgers #duke #kentucky,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets', 'dodgers', 'duke', 'kentucky']"
547,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Size 11 - Jordan 1 Low Bulls 2022 https://t.co/m0SAFAEqCI #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
548,Abmontage100,"31 years old, live in LA Cali. Love to play soccer and basketball. Lakers And Chivas are my fav teams. Always trying to love the little things in life",,218,45,5642,0,Check out Nike Dunk High University Red size 11.5 BRAND NEW Championship Red https://t.co/BXevgSarRY #eBay via @eBay #kobe #laker #lakers #jordan #dunk #nike #adidas #yeezy #irving #kyrie #trade #shams #suns #durant #chicago #summer #vegas #lebron #nets,"['eBay', 'kobe', 'laker', 'lakers', 'jordan', 'dunk', 'nike', 'adidas', 'yeezy', 'irving', 'kyrie', 'trade', 'shams', 'suns', 'durant', 'chicago', 'summer', 'vegas', 'lebron', 'nets']"
549,nc8025,,,428,183,28977,77,"#Nike quits #Russian  market completely💥
Companies have announced to suspend/withdraw their business in Russia, including #McDonald #CocaCola #Starbucks #Decathlon #Uniqlo parent company Fast Retailing #IKEA #Apple #IBM #Ford #Boeing and even #Visa #MasterCard, etc.","['Nike', 'Russian']"
