,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
1475,CindyBlack3,"""Notorious among the British media""",,662,2297,115371,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1476,Sleepwalker64,"Tamo gde je srce, tamo sija sunce🐊

I scream for Ice cream",,512,1090,116119,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1477,SerenSketches,Disabled Artist living with Myalgic Encephalomyelitis. Slowly easing myself back into work after a long break. Art available on Redbubble & Etsy. (she/her),"Birmingham, England",590,782,9841,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1478,Sleepwalker64,"Tamo gde je srce, tamo sija sunce🐊

I scream for Ice cream",,512,1090,116119,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1479,DsingRober,❤️⚡️🏃🏻‍♂️⚽️🎽🤘🏼😎🌮🍷🎯✏️🖥👽🤖,,88,66,380,0,6KM de lunes 🤩 #Cholula #Running #Adidas ImpossibleIsNothing #Run #Puebla https://t.co/agReaPqgeP,"['Cholula', 'Running', 'Adidas', 'Run', 'Puebla']"
1480,GOTW_tw,Twitter page showcasing technological innovations and cool gadgets,,5,4,2,3,"Welcome to Adams Shoe Reviews. This page will focus on popular brands as I review their products. Stay tuned for more!
#Sneakers #Trainers #Jordans #nike #Adidas #Reviews https://t.co/YvkuqWtevn",[]
1481,AmethystShining,"Meditate. Live purely. Be quiet. Do your work with mastery. Like the moon, come out from behind the clouds! Shine. ~ Buddha",,157,280,34645,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1482,AmethystShining,"Meditate. Live purely. Be quiet. Do your work with mastery. Like the moon, come out from behind the clouds! Shine. ~ Buddha",,157,280,34645,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1483,CristinaNcl,this is Sparta,Chicago,3488,8602,175050,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1484,petexiao1,"I love tennis,loyal fan of Bryan bros👬And a Nolefam🐊 Support Bryan Bros and Nole forever!💪",Shanghai,1114,644,8234,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1485,DjokerSA,This age of tennis will be golden not because of 2 greats but a 3d player's ability 2 become great on his own - @DjokerNole @JelenaDjokovic 12/10/12&13/04/21,Novak's Kingdom ,3618,6317,203355,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1486,novak_goat,"Big fan of Novak Djokovic. 🎾

'Tennis is a mental game.' #nolefam #teamdjokovic #djokovic𓃵",,424,463,4646,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1487,mobsi7,,,2922,804,208205,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1488,operskapevacica,"Proud, loud defender of the TRUE GOAT, Novak Đoković! Idemo bre! MEAT EATER!
Trained Opera singer!
#Nolefam
Also a fan of Kecmanović and Alcaraz!",,1361,1137,30547,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1489,hanonshop,"🔥

HANON Launches: https://t.co/0YCeSPgmD4

Contact us: https://t.co/URivDQqmrk 9am-5pm (Mon-Fri). UK time.

#HANON #HANONABERDEEN","Aberdeen, Scotland",70,60762,33558,0,"adidas Adilette 22 is available to buy ONLINE now!
#hanon #adidas #adilette22 
https://t.co/PF5mEN0u1D https://t.co/omHbBbUYz1","['hanon', 'adidas', 'adilette22']"
1490,taybrooke97,,,229,134,2202,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #chictonic #adidas: https://t.co/9NTKGQKhr1 https://t.co/TU9yPOgNIq,"['poshmark', 'fashion', 'style', 'shopmycloset', 'chictonic', 'adidas']"
1491,LisaBricker8,,,91,4,746,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @ReviveMe_Thredz @MicExpressions #poshmark #fashion #style #shopmycloset #adidas #alexandani #frye: https://t.co/6BQz3cncjb https://t.co/LfbaIWHwP1,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'alexandani', 'frye']"
1492,RichHunter22,"Born in New Orleans, Born Again Christian, Lives in California, Joined the hottest health wellness company: NewULife! Married, real estate investor, Traveler!",California,163,124,9237,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #asolo: https://t.co/TBLXFBOVPi https://t.co/okAliZRvzs,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'asolo']"
1493,NolefanTanvi,"Huge fan of the strongest man ever and the greatest of all the @djokernole..!!
#WeStandWithNovak",,56,62,3695,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1494,ZaraJ00,Victorian gal just trying to survive in this $hit $how 🌸,"Victoria, Australia",190,81,4610,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1495,ShMarcellina,"Promo, diskon, Flash Sale dari Shopee Indonesia. Dijamin paling murah !!!","Salatiga, Indonesia",4,8504,21,0,"Promo 7.7 Shopee
Diskon ADIDAS original di Official store adidas shopee
up to 50%.
Store Link :
🔗 https://t.co/03cknpCKxg
 
#adidas #adidasindonesia #adidasori","['adidas', 'adidasindonesia', 'adidasori']"
1496,StephenZong30,Hello! I am Zong! Is a salesman of the foreign trade department of a Chinese company! Main sports casual shoes brand! If you need to order! You can contact me!,,87,8,41,0,"🇨🇳Official OEM ! Welcome to order Goods are distributed al over the world！
Sacai X NK vaporWaffle 3.0
Size:36.5-48
https://t.co/aTSogGEk4g
#air #Adidas #jordan #gucci #Puma #Lv #nike #Hermes #NBshoes #Mexicoshoes #Americanshoes #USAbag #Panamashoes #UKshoes #hat #shoes #Dior https://t.co/2N6Vp7KSlE","['air', 'Adidas', 'jordan', 'gucci', 'Puma', 'Lv', 'nike', 'Hermes', 'NBshoes', 'Mexicoshoes', 'Americanshoes', 'USAbag', 'Panamashoes', 'UKshoes', 'hat', 'shoes', 'Dior']"
1497,LeoAthelete,Athlete,,26,1,2,0,I’m still learning😀🙏. #discusthrow #learning #nike #adidas https://t.co/5ekwmp1f4Y,"['discusthrow', 'learning', 'nike', 'adidas']"
1498,jethromidian1,Laut Bibel bin ich der Schwiegervater von Moses. ANSAR Fans werden zumindest geblockt!!!,"Nordrhein-Westfalen, Deutschla",48,61,33723,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1499,JiRo_NoSuKe,,,1657,3156,2350,60,"Thank You @DjokerNole stefan🙏♥️🇷🇸

#djokovic 
#Serbia 
#serbiaopen 
#Wilson
#adidas
#尾脇兄弟
#friend https://t.co/pFjtQVp9xQ","['djokovic', 'Serbia', 'serbiaopen', 'Wilson', 'adidas', '尾脇兄弟', 'friend']"
1500,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225064,0,"#adidas Ultraboost 21 Shoes Women's, Pink, Size 8.5
Limited time offer

https://t.co/5L39H1RkxN",['adidas']
1501,hanonshop,"🔥

HANON Launches: https://t.co/0YCeSPgmD4

Contact us: https://t.co/URivDQqmrk 9am-5pm (Mon-Fri). UK time.

#HANON #HANONABERDEEN","Aberdeen, Scotland",70,60762,33558,0,"adidas Ultraboost 22 is available to buy ONLINE now!
#hanon #adidas  
https://t.co/fD6ZC68dBq https://t.co/trmPhx3xVD","['hanon', 'adidas']"
1502,adidasalerts,"adidas Releases, Restocks, and News by @712LINKS • tweets contain affiliate links","Herzogenaurach, Germany",7,290395,48432,0,"— ICYMI —
Summer Celebration Sale on #adidas US.
• CELEBRATE — 30% off SITEWIDE
Ends Wednesday, July 6.

Browse the tweet thread below for the best deals: https://t.co/J4VJiwWdSk",['adidas']
1503,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225064,0,"#adidas Men's Ultraboost 19 Running Shoe, White/Collegiate Royal, 10.5 M US
Limited time offer

https://t.co/lgQnevxoBP",['adidas']
1504,jilbijou45,We sell a little bit of everything #womensclothing #menswear #shoes #handbags #crafts,Maine,4698,3543,37283,2,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #michaelkors #adidas: https://t.co/J5ceWNgRb1 https://t.co/HqCskg1sO7,"['poshmark', 'fashion', 'style', 'shopmycloset']"
1505,skinzy007,"NFTs, Metaverse, Crypto & Tech",,1370,1017,21992,1,@Nike  and @adidas  aren’t the only sportsbrand in the metaverse as @puma is pushing for its own web3 space #adidas #Nike #Puma,"['adidas', 'Nike', 'Puma']"
1506,Never_enuff_lee,,"Newnan, Ga",97,13,450,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #pinkvictoriassecret #underarmour: https://t.co/ZZUOAjmesS https://t.co/ZKRnkEXalL,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'pinkvictoriassecret', 'underarmour']"
1507,bgcrown,,,325,13,5445,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @healthypea #poshmark #fashion #style #shopmycloset #underarmour #adidas #camper: https://t.co/vVjNcN1VA6 https://t.co/hoCLRYs8vg,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'adidas', 'camper']"
1508,bubbles_rosy,"Follow to keep up with our newest offerings in swimwear, lingerie and accessories on #Poshmark and #Mercari! #Shopmycloset",,221,1092,5293,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @barn_burn #poshmark #fashion #style #shopmycloset #peruvianconnection #adidas: https://t.co/wYYajOO9Aq https://t.co/BrjOZUFABC,"['poshmark', 'fashion', 'style', 'shopmycloset', 'peruvianconnection', 'adidas']"
1509,Chris715273511,,United States,76,1,574,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #luckybrand #adidas #balenciaga: https://t.co/ICLkilJS3U https://t.co/8lG3r8rWyD,"['poshmark', 'fashion', 'style', 'shopmycloset', 'luckybrand', 'adidas', 'balenciaga']"
1510,auchstk,https://t.co/mVBxpaW4tY,Canada,1425,765,8670,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #adidas #cupshe: https://t.co/xy5k6saXg5 https://t.co/n5HA8UpCy7,"['poshmark', 'fashion', 'style', 'shopmycloset', 'adidas', 'cupshe']"
1511,tortilladep,Fitness Active Wear,"Florida, USA",87,19,433,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #nike #adidas #pacsun: https://t.co/WKygRJkMBo https://t.co/MPQhIF6Xpw,"['poshmark', 'fashion', 'style', 'shopmycloset', 'nike', 'adidas', 'pacsun']"
1512,cevinwilliams1,,,27,7,734,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #chicos #oldnavy #adidas: https://t.co/kdLE8W12pB https://t.co/R2qmBNhDj9,"['poshmark', 'fashion', 'style', 'shopmycloset', 'chicos', 'oldnavy', 'adidas']"
1513,jewelrymandave,David T. Salerno ~ Jewelry Retailer at: https://t.co/VzDCL8dAQ1,,31929,44397,976458,1,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @t_hurlburt #poshmark #fashion #style #shopmycloset #miumiu #adidas #luckybrand: https://t.co/kH4nOyo7TZ https://t.co/vfG2nKm02g,"['poshmark', 'fashion', 'style']"
1514,DrAni007,Краљевина Србија,,1521,675,27502,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1515,was_haneda,🎾Wilson Advisory Staff 🎾 tennis coach 🎾1人でも多くの人にwilsonの良さを広めたい、知ってもらいたい。そしてWilson契約選手や多くの素晴らしい日本人選手の方々コーチ、TENNI tubeでお馴染みの道場さん＆横Dも応援してます。 🎾大森テニススクール🎾,JAPAN,1054,446,13469,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7",[]
1516,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225064,0,"#adidas Ultraboost Shoes Women's, Pink, Size 11
Limited time offer

https://t.co/P5ArkUCtMG",['adidas']
1517,JiRo_NoSuKe,,,1657,3156,2350,76,"Kojiro has become friends with @djokernole  Stefan❗👦♥️
Thank you for playing tennis with us a lot.  Kojiro dreams of playing tennis with him again at the  @serbiaopen next year🇷🇸🙏

@jelenadjokovicndf  

#djokovic
#serbia🇷🇸 
#serbiaopen 
#friend
#友達
#wilson
#adidas https://t.co/Lb56dtq5G7","['djokovic', 'serbia', 'serbiaopen', 'friend', '友達', 'wilson', 'adidas']"
1518,boqli1,"Your trusted source for the best Amazon Deals
We make commissions of Amazon Affiliate links posted here
Facebook page
https://t.co/doKujuKhYU",,0,431,225064,0,"#adidas Stan Smith Shoes Women's, White, Size 7
Limited time offer

https://t.co/ZtAQTxbhHq",['adidas']
1519,SPhillips9210,"29 y-old.
Amateur Photographer 📸. OBSESSED with dogs, wildlife & nature. 
Supporter of #BlackLivesMatter

#Autism #EhlersDanlos #PoTS #IBD #OFG","Wolverhampton, England",5001,1026,8974,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1520,LawalIbrahimO15,am very gentle....wizkid fc....electrician.....#madeinlagos.....#mil...#wizkid....#starboy,"Lagos, Nigeria",1653,2057,23471,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1521,DeadLaced,SNEAKER DEALS & RELEASE LINKS + FASHION DEALS Notifications on 🔔 #Nike #Jordan #Snkrs #Adidas #Puma #Newbalance,"New Jersey, USA",1594,47377,41430,0,"adidas Originals
ADI2000
#adidas #AD 

dropped --&gt; https://t.co/X8hwWdgim8 https://t.co/IUsxxcLChH","['adidas', 'AD']"
1522,Cricket_Hockey,"The best products at discounted prices, we're renowned for great deals on hockey/cricket equipment from the leading manufacturers. Worldwide Delivery.","Salisbury, England",3249,2402,12174,0,NEW ▶️ 2022/23 Adidas Youngstar Junior Hockey Shoes. SAVE 10% + order before 2pm for dispatch TODAY. Find all our latest products here: https://t.co/EqB24ipUex #adidas #adidashockey #hockey #hockeyshoes #adidashockeyshoes #HWC2022 #crickethockeydotcom 🏑 https://t.co/y4bDF9kUPL,"['adidas', 'adidashockey', 'hockey', 'hockeyshoes', 'adidashockeyshoes', 'HWC2022', 'crickethockeydotcom']"
1523,360yukiyukiko,An award winning advertising & marketing professional “Ain’t nobody gonna beat my clients!” Thanks always for your support.,New York ,169,36,4068,0,love the quote. People will never forget how you made them feel☺️....#Adidas Global Head of Marketing on Unlocking the Power of Authenticity https://t.co/bYSTVGo9He via @Adweek,['Adidas']
1524,Variasion_Co,"Japanese,shoes and hobby lover. Enjoy your happy life !!. Please follow me.イイものは良い。ただどうしようもなく魅了されたいだけ。ミュート（mute)必須。お手柔らかに。#無尽蔵の好奇心 #サッポロクラシックの奴隷",Japan.,5001,1265,161152,1,"adidas' Supernova Cushion comes like a rocket straight from the archive. The early 2000s runner comes with a material mix of synthetic overlays, a unique mesh pattern and a screaming vivid red colorway

Shop Link &gt;&gt; https://t.co/NTArq4E3Ui

#adidas #supernovacushion #overkillshop https://t.co/yoOPJCijWx",[]
1525,overkillshop,"OVERKILL - Sneaker, Apparel & Graffiti.",Berlin Kreuzberg,104,24676,9180,1,"adidas' Supernova Cushion comes like a rocket straight from the archive. The early 2000s runner comes with a material mix of synthetic overlays, a unique mesh pattern and a screaming vivid red colorway

Shop Link &gt;&gt; https://t.co/NTArq4E3Ui

#adidas #supernovacushion #overkillshop https://t.co/yoOPJCijWx","['adidas', 'supernovacushion', 'overkillshop']"
1526,impulsekickz,Sneaker lover from Portland residing in Atlanta.,United States,1493,1685,27591,0,Ad: Click here: https://t.co/Dio82x21lw for all of your #proxie needs! Super fast speed and delivery! #sneakerhead #proxies #yeezy #nike #adidas #sales,"['proxie', 'sneakerhead', 'proxies', 'yeezy', 'nike', 'adidas', 'sales']"
1527,gold8info,"Canal de Ofertas en Telegram https://t.co/hTRvgDX1mA
Somos Gold-8
https://t.co/Rz8X1Uwt1l",,228,54,4237,0,"adidas CON21 1/2 PNT Shorts, Mens, Black/White, M 
#OFERTA: 23.54 €  
#adidas 
https://t.co/t4yFR4x1Md","['OFERTA', 'adidas']"
1528,SkateboardShyne,,"London, England",935,1624,1162,0,"LIVE 🔴 on #TWITCH - Playing @CallofDutyUK 

Adidas Lego superstar competition give away!!! The first 25 people to sub will be automatically entered to win.

#LiveStreaming #CallOfDuty  #Twitchtv #Xbox  #Adidas #Lego #Superstar #Giveaway
https://t.co/jRXg9Dbbg3 https://t.co/tpqA1gBKSF","['TWITCH', 'LiveStreaming', 'CallOfDuty', 'Twitchtv', 'Xbox', 'Adidas', 'Lego', 'Superstar', 'Giveaway']"
1529,Nate_PG,LDN boy but I speak French,,665,1058,172182,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1530,FeetApartHealth,We are a #Fitness & #Wellness Social Gamified app. We are India's 1st Virtual Marathon & Tour Platform. Download the app to enjoy the best Fitness experience,"Bengaluru, India",103,775,2527,0,"Gwen Jorgensen, Triathlon Olympic champion in 2016 shared her tips and drills for runners.
.
.
.
.
https://t.co/o0beyYo0Yo
Credits: @gtntweet

#run #runner #fitness #runningmotivation #training #trailrunning #sport #workout #motivation  #runnerscommunity #nike #adidas #running","['run', 'runner', 'fitness', 'runningmotivation', 'training', 'trailrunning', 'sport', 'workout', 'motivation', 'runnerscommunity', 'nike', 'adidas', 'running']"
1531,KVSwitzer,"Kathrine Switzer changed forever the face of sports, health and opportunities for women around the world. Photo by Boston Herald.",,229,9216,3638,0,"Happy Fourth of July! 🇺🇸 So grateful for freedom. 
Cheers, @KathrineSwitzer
🇺🇸 🇺🇸 🇺🇸
#261Fearless
#AdidasWomen
#AdidasRunning
#adidas
#Peloton
#Runwith261
#Empowerment
#Inspiration
@adidasWomen
@adidasRunning
@adidas
@onepeloton https://t.co/YCv9PQMNTW","['261Fearless', 'AdidasWomen', 'AdidasRunning', 'adidas', 'Peloton', 'Runwith261', 'Empowerment', 'Inspiration']"
1532,_rafa_only,❤️🎾 FEDAL💜RAFA22,"Sydney, New South Wales",237,235,9697,0,"@worldrafanadal @RafaelNadal @Wimbledon Those popular #adidas #StanSmith shoes, check your shoe rack, highly likely you own at least a pairs ❤️","['adidas', 'StanSmith']"
1533,Wrighty2211,live forever #UTMP 🍊,"Lancaster, UK",124,139,1441,0,"Selling BNWT LG SPZL, Size UK 11 with OG Box &amp; End Box from raffle. 

Offers £310+ 
+ postage

#lgspzl #adidasspzl #spzl #adidas https://t.co/1y9voN8yDU","['lgspzl', 'adidasspzl', 'spzl', 'adidas']"
1534,yvrfabulous,"🇨🇦Women’s fashion at great prices! Wide range of sizes. Accessories, purses and shoes! 5-Star Posh Ambassador w/ fast Shipping.🇨🇦⬇️SHOP NOW!⬇️👚👖👗👙👠💍",Canada,249,326,2322,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #avocado #garage #adidas: https://t.co/AWZCjScami https://t.co/AL8thnDtL0,"['poshmark', 'fashion', 'style', 'shopmycloset', 'avocado', 'garage', 'adidas']"
1535,flowergirl32068,"Posh addict, and loving life 💖 mom and grandma and furmom, always say hi and thank you and smile at everyone you meet 😊💖 I do 👍🏻",Florida,3867,5205,12251,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @barn_burn #poshmark #fashion #style #shopmycloset #underarmour #adidas #reebok: https://t.co/dFIXwTx182 https://t.co/xORdHJ6HZ6,"['poshmark', 'fashion', 'style', 'shopmycloset', 'underarmour', 'adidas', 'reebok']"
1536,kabesmom1,,,26,68,3176,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @lizblevins #poshmark #fashion #style #shopmycloset #maggylondon #adidas: https://t.co/IX8pQwo6Ya https://t.co/iV7um8c7ZR,"['poshmark', 'fashion', 'style', 'shopmycloset', 'maggylondon', 'adidas']"
1537,AthonBritney,,,116,10,811,0,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #avoship #adidas: https://t.co/CTBvziTKgO https://t.co/rwWURSoNWJ,"['poshmark', 'fashion', 'style', 'shopmycloset', 'avoship', 'adidas']"
1538,olaonipekunkor2,"A graphics designer, deals in a-z printing and general supplies..",Abeokuta,2270,705,5932,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1539,aLifeOfDT,💯 🇳🇬,"Lagos, Nigeria",1694,1662,15258,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1540,MSafe369,"Not having more news, from Twitter, about when they will return the ""MoneySafe"" account to us. We have decided to open a second account while waiting. 🇮🇹🇺🇸",Italy 🇮🇹🇮🇹🇺🇸🇺🇸,12807,11654,98863,0,"#ADIDAS  (Eu Equitties CFDs) : Live example on TF 1M, demark 9, supertrend, our system with 4 indicators , Supp Area., Resist. Area,  Lorenz attractor area, Pivot and Target price https://t.co/hzq3zyW9Hc",['ADIDAS']
1541,CodyEvenden1,,"North East, England",1810,356,3782,0,Check out Adidas Mens Ultraboost 21 Trainer / Cloud White Core Black Grey Five / Size 13.5 https://t.co/NW8BXZ3KKa #eBay via @eBay_UK #ebayuk #ebayforsale #adidas #endingsoon #eBay #ebaybid,"['eBay', 'ebayuk', 'ebayforsale', 'adidas', 'endingsoon', 'eBay', 'ebaybid']"
1542,Nate_amex,The beginning of a circle is the end of it say nature. Walk with nature and the good thing herein.,,403,148,12910,47,"Arsenal travel to Germany today for a short pre-season training camp at adidas’ HQ in Herzogenaurach. 🇩🇪

The Gunners will play 1. FC Nürnberg at the Max-Morlock-Stadion on Friday 8th July to complete their trip. 🏟

#AFC #Arsenal #Adidas https://t.co/letuWU9Nz4",[]
1543,Return0fthemaK,| 2:12 | 6:16 💕,He/him,781,1207,104043,670,My images for @adidas 😭 #adidas https://t.co/5PCkag1tOp,['adidas']
1544,corythatdude1,go with the flow type of guy,,332,227,4018,0,"LDN | Trip, Adidas original collab with Heytea #adidas #heytea #adidasheytea #Collab #zx7000 #london https://t.co/X7FNbBberL","['adidas', 'heytea', 'adidasheytea', 'Collab', 'zx7000', 'london']"
1545,saddlaa,I Hussle: Gaming/Esports | Twitch streamer | YouTuber | Manchester United FC supporter: https://t.co/RC3beXwKLk,,94,34,2967,0,For all you @ManUtd clowns who are saying he didn’t make it clear early enough! Glazer puppets you all are! #GlazersOut #Ronaldo #Tezos #Kohler #Teamviewer #MauiJim #Adidas #ManchesterUnited https://t.co/QA00bBeeE9,"['GlazersOut', 'Ronaldo', 'Tezos', 'Kohler', 'Teamviewer', 'MauiJim', 'Adidas', 'ManchesterUnited']"
1546,vivifashion_uk,Coolest Creps from the Coolest People! We endeavor to give you the best in Branded Footwear Online and In-Store. 🥾🧦👕👒👜,,460,84,535,0,"Top Pick Of The Week 📣🏆

Adidas 10K Casual BB9781 Trainers Navy 👟

👉 https://t.co/f71SDm5j9D

#vivifashionuk #toppick #adidas #adidasoriginal #adidasshoes #lowestprice #Bestseller https://t.co/77zXg0Mkq0","['vivifashionuk', 'toppick', 'adidas', 'adidasoriginal', 'adidasshoes', 'lowestprice', 'Bestseller']"
